年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,文科,249,34,71875
2019,福建,理科,249,101,128494
2019,福建,文科,248,28,71903
2019,福建,理科,248,107,128601
2019,福建,文科,247,40,71943
2019,福建,理科,247,106,128707
2019,福建,文科,246,30,71973
2019,福建,理科,246,103,128810
2019,福建,文科,245,25,71998
2019,福建,理科,245,79,128889
2019,福建,文科,244,15,72013
2019,福建,理科,244,101,128990
2019,福建,文科,243,25,72038
2019,福建,理科,243,95,129085
2019,福建,文科,242,15,72053
2019,福建,理科,242,73,129158
2019,福建,文科,241,29,72082
2019,福建,理科,241,102,129260
2019,福建,文科,240,26,72108
2019,福建,理科,240,96,129356
2019,福建,文科,239,20,72128
2019,福建,理科,239,78,129434
2019,福建,文科,238,25,72153
2019,福建,理科,238,82,129516
2019,福建,文科,237,23,72176
2019,福建,理科,237,72,129588
2019,福建,文科,236,14,72190
2019,福建,理科,236,70,129658
2019,福建,文科,235,11,72201
2019,福建,理科,235,80,129738
2019,福建,文科,234,22,72223
2019,福建,理科,234,74,129812
2019,福建,文科,233,20,72243
2019,福建,理科,233,70,129882
